zip_path,dest_dir,product,year,status,n_files,error,timestamp
d:\PROYECTO_CLAUDE_DATA\GHS-BUILT-S\1975\GHS_BUILT_S_E1975_GLOBE_R2023A_54009_100_V1_0_R10_C11_z4.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\built_s\1975,built_s,1975,OK,2,,2026-06-08T13:34:46.686220
d:\PROYECTO_CLAUDE_DATA\GHS-BUILT-S\1975\GHS_BUILT_S_E1975_GLOBE_R2023A_54009_100_V1_0_R10_C12_z5.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\built_s\1975,built_s,1975,OK,2,,2026-06-08T13:34:46.702867
d:\PROYECTO_CLAUDE_DATA\GHS-BUILT-S\1975\GHS_BUILT_S_E1975_GLOBE_R2023A_54009_100_V1_0_R8_C11_z1.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\built_s\1975,built_s,1975,OK,2,,2026-06-08T13:34:46.726124
d:\PROYECTO_CLAUDE_DATA\GHS-BUILT-S\1975\GHS_BUILT_S_E1975_GLOBE_R2023A_54009_100_V1_0_R9_C11_z2.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\built_s\1975,built_s,1975,OK,2,,2026-06-08T13:34:46.759206
d:\PROYECTO_CLAUDE_DATA\GHS-BUILT-S\1975\GHS_BUILT_S_E1975_GLOBE_R2023A_54009_100_V1_0_R9_C12_z3.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\built_s\1975,built_s,1975,OK,2,,2026-06-08T13:34:46.776149
d:\PROYECTO_CLAUDE_DATA\GHS-BUILT-S\1980\GHS_BUILT_S_E1980_GLOBE_R2023A_54009_100_V1_0_R10_C11_z4.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\built_s\1980,built_s,1980,OK,2,,2026-06-08T13:34:46.806577
d:\PROYECTO_CLAUDE_DATA\GHS-BUILT-S\1980\GHS_BUILT_S_E1980_GLOBE_R2023A_54009_100_V1_0_R10_C12_z5.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\built_s\1980,built_s,1980,OK,2,,2026-06-08T13:34:46.821741
d:\PROYECTO_CLAUDE_DATA\GHS-BUILT-S\1980\GHS_BUILT_S_E1980_GLOBE_R2023A_54009_100_V1_0_R8_C11_z1.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\built_s\1980,built_s,1980,OK,2,,2026-06-08T13:34:46.843875
d:\PROYECTO_CLAUDE_DATA\GHS-BUILT-S\1980\GHS_BUILT_S_E1980_GLOBE_R2023A_54009_100_V1_0_R9_C11_z2.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\built_s\1980,built_s,1980,OK,2,,2026-06-08T13:34:46.876393
d:\PROYECTO_CLAUDE_DATA\GHS-BUILT-S\1980\GHS_BUILT_S_E1980_GLOBE_R2023A_54009_100_V1_0_R9_C12_z3.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\built_s\1980,built_s,1980,OK,2,,2026-06-08T13:34:46.893189
d:\PROYECTO_CLAUDE_DATA\GHS-BUILT-S\1985\GHS_BUILT_S_E1985_GLOBE_R2023A_54009_100_V1_0_R10_C12_z5.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\built_s\1985,built_s,1985,OK,2,,2026-06-08T13:34:46.909689
d:\PROYECTO_CLAUDE_DATA\GHS-BUILT-S\1985\GHS_BUILT_S_E1985_GLOBE_R2023A_54009_100_V1_0_R10_C1_z4.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\built_s\1985,built_s,1985,OK,2,,2026-06-08T13:34:46.939342
d:\PROYECTO_CLAUDE_DATA\GHS-BUILT-S\1985\GHS_BUILT_S_E1985_GLOBE_R2023A_54009_100_V1_0_R8_C11_z1.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\built_s\1985,built_s,1985,OK,2,,2026-06-08T13:34:46.962279
d:\PROYECTO_CLAUDE_DATA\GHS-BUILT-S\1985\GHS_BUILT_S_E1985_GLOBE_R2023A_54009_100_V1_0_R9_C11_z2.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\built_s\1985,built_s,1985,OK,2,,2026-06-08T13:34:46.995152
d:\PROYECTO_CLAUDE_DATA\GHS-BUILT-S\1985\GHS_BUILT_S_E1985_GLOBE_R2023A_54009_100_V1_0_R9_C12_z3.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\built_s\1985,built_s,1985,OK,2,,2026-06-08T13:34:47.011933
d:\PROYECTO_CLAUDE_DATA\GHS-BUILT-S\1990\GHS_BUILT_S_E1990_GLOBE_R2023A_54009_100_V1_0_R10_C11_z4.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\built_s\1990,built_s,1990,OK,2,,2026-06-08T13:34:47.042494
d:\PROYECTO_CLAUDE_DATA\GHS-BUILT-S\1990\GHS_BUILT_S_E1990_GLOBE_R2023A_54009_100_V1_0_R10_C12_z5.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\built_s\1990,built_s,1990,OK,2,,2026-06-08T13:34:47.057654
